transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
11611,89,2433,12/9/2048,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38991
11612,42,549,12/10/2048,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,42218
11613,13,315,12/11/2048,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
11614,21,2763,12/12/2048,1,Approved,Solex,Standard,medium,large,1071.23,380.74,42696
11615,67,1057,12/13/2048,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
11616,100,790,12/14/2048,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
11617,38,1808,12/15/2048,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779
11618,92,926,12/16/2048,0,Cancelled,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
11619,48,1933,12/17/2048,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
11620,15,779,12/18/2048,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
11621,61,1895,12/19/2048,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
11622,97,926,12/20/2048,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
11623,47,464,12/21/2048,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,35470
11624,22,153,12/22/2048,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404
11625,14,2433,12/23/2048,0,Approved,Solex,Standard,high,large,1842.92,1105.75,37499
11626,67,669,12/24/2048,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
11627,33,1858,12/25/2048,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,38991
11628,39,866,12/26/2048,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39526
11629,26,3337,12/27/2048,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37337
11630,100,996,12/28/2048,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922
11631,57,1844,12/29/2048,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
11632,25,936,12/30/2048,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
11633,17,1806,12/31/2048,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
11634,61,648,1/1/2049,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
11635,18,2505,1/2/2049,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
11636,0,2750,1/3/2049,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
11637,55,1089,1/4/2049,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
11638,56,637,1/5/2049,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
11639,29,918,1/6/2049,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
11640,38,3467,1/7/2049,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
11641,70,199,1/8/2049,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,37499
11642,49,2472,1/9/2049,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
11643,21,2434,1/10/2049,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
11644,70,1729,1/11/2049,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
11645,36,2733,1/12/2049,1,Approved,Solex,Standard,low,medium,945.04,507.58,39298
11646,59,494,1/13/2049,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
11647,21,2772,1/14/2049,1,Approved,Solex,Standard,medium,large,1071.23,380.74,42404
11648,13,663,1/15/2049,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693
11649,80,1232,1/16/2049,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
11650,0,3035,1/17/2049,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
11651,43,2897,1/18/2049,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
11652,22,31,1/19/2049,1,Approved,Solex,Standard,medium,medium,575.27,431.45,42404
11653,40,497,1/20/2049,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526
11654,5,3472,1/21/2049,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298
11655,65,2602,1/22/2049,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
11656,94,1985,1/23/2049,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
11657,0,2981,1/24/2049,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167
11658,52,997,1/25/2049,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707
11659,28,2778,1/26/2049,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
11660,98,2509,1/27/2049,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
11661,2,328,1/28/2049,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
11662,31,1699,1/29/2049,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
11663,9,2570,1/30/2049,0,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,35378
11664,80,1803,1/31/2049,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
11665,4,159,2/1/2049,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
11666,17,1723,2/2/2049,1,Approved,Solex,Standard,high,medium,1024.66,614.8,40670
11667,32,424,2/3/2049,1,Cancelled,Giant Bicycles,Standard,high,medium,1179,707.4,35667
11668,50,3297,2/4/2049,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
11669,80,2033,2/5/2049,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
11670,0,971,2/6/2049,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
11671,20,2785,2/7/2049,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701
11672,85,1093,2/8/2049,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
11673,73,866,2/9/2049,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,40553
11674,0,2739,2/10/2049,0,Approved,Solex,Standard,medium,medium,100.35,75.26,37874
11675,3,2755,2/11/2049,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258
11676,96,1229,2/12/2049,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,33364
11677,40,2656,2/13/2049,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39427
11678,46,694,2/14/2049,1,Approved,Solex,Standard,low,medium,1289.85,74.51,38573
11679,32,1991,2/15/2049,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698
11680,3,2936,2/16/2049,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
11681,51,1385,2/17/2049,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
11682,23,177,2/18/2049,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
11683,29,1329,2/19/2049,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
11684,69,1358,2/20/2049,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
11685,85,2736,2/21/2049,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,34079
11686,32,625,2/22/2049,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36145
11687,10,775,2/23/2049,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
11688,75,1157,2/24/2049,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
11689,55,1400,2/25/2049,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143
11690,97,2298,2/26/2049,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
11691,50,1009,2/27/2049,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888
11692,84,3434,2/28/2049,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
11693,84,2945,3/1/2049,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
11694,26,2655,3/2/2049,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
11695,24,2655,3/3/2049,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670
11696,9,2857,3/4/2049,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
11697,38,3452,3/5/2049,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,37220
11698,74,2155,3/6/2049,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
11699,46,1763,3/7/2049,1,Approved,Solex,Standard,low,medium,1289.85,74.51,37668
11700,67,813,3/8/2049,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
11701,93,1453,3/9/2049,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
11702,92,1936,3/10/2049,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556
11703,97,1610,3/11/2049,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38693
11704,4,109,3/12/2049,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784
11705,93,3112,3/13/2049,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,36498
11706,72,741,3/14/2049,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
11707,17,1367,3/15/2049,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
11708,12,213,3/16/2049,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873
11709,52,1899,3/17/2049,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915
11710,53,46,3/18/2049,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915
11711,36,1132,3/19/2049,1,Approved,Solex,Standard,low,medium,945.04,507.58,38750
11712,27,757,3/20/2049,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
11713,55,2103,3/21/2049,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
11714,47,49,3/22/2049,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
11715,99,3404,3/23/2049,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
11716,94,2261,3/24/2049,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
11717,32,1251,3/25/2049,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
11718,63,2826,3/26/2049,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
11719,37,2075,3/27/2049,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
11720,15,3472,3/28/2049,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35160
11721,70,3368,3/29/2049,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
11722,9,365,3/30/2049,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
11723,7,2574,3/31/2049,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
11724,53,2355,4/1/2049,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40779
11725,15,3432,4/2/2049,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34244
11726,5,3394,4/3/2049,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
11727,69,1215,4/4/2049,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
11728,67,3048,4/5/2049,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
11729,54,1548,4/6/2049,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35707
11730,46,1135,4/7/2049,0,Approved,Solex,Standard,low,medium,1289.85,74.51,41009
11731,89,917,4/8/2049,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
11732,96,2717,4/9/2049,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
11733,3,1438,4/10/2049,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549
11734,58,2998,4/11/2049,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823
11735,84,1624,4/12/2049,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079
11736,26,2872,4/13/2049,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696
11737,23,3121,4/14/2049,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
11738,37,1668,4/15/2049,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
11739,0,2805,4/16/2049,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
11740,77,2233,4/17/2049,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,35455
11741,49,248,4/18/2049,1,Cancelled,Trek Bicycles,Road,medium,medium,533.51,400.13,41009
11742,99,1598,4/19/2049,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
11743,53,1158,4/20/2049,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915
11744,71,2230,4/21/2049,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
11745,62,120,4/22/2049,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35160
11746,31,421,4/23/2049,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527
11747,89,2455,4/24/2049,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
11748,64,2703,4/25/2049,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996
11749,98,2534,4/26/2049,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364
11750,72,2804,4/27/2049,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873
11751,28,27,4/28/2049,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696
11752,85,3247,4/29/2049,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
11753,4,804,4/30/2049,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487
11754,44,3105,5/1/2049,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
11755,40,1332,5/2/2049,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,34071
11756,38,1646,5/3/2049,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336
11757,53,2909,5/4/2049,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
11758,0,3390,5/5/2049,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
11759,15,3237,5/6/2049,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345
11760,67,2676,5/7/2049,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42105
11761,70,3197,5/8/2049,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
11762,80,590,5/9/2049,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,41533
11763,23,1751,5/10/2049,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
11764,34,2234,5/11/2049,1,Cancelled,Norco Bicycles,Road,high,large,774.53,464.72,37698
11765,6,25,5/12/2049,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258
11766,36,2554,5/13/2049,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
11767,93,3476,5/14/2049,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
11768,63,152,5/15/2049,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
11769,42,1771,5/16/2049,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39427
11770,30,2504,5/17/2049,1,Approved,Solex,Standard,high,medium,748.17,448.9,33552
11771,74,261,5/18/2049,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
11772,70,1690,5/19/2049,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193
11773,58,2796,5/20/2049,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
11774,41,3433,5/21/2049,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560
11775,64,640,5/22/2049,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40410
11776,16,961,5/23/2049,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,33888
11777,39,425,5/24/2049,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,35560
11778,64,1254,5/25/2049,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42710
11779,58,1100,5/26/2049,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
11780,30,2437,5/27/2049,0,Approved,Solex,Standard,high,medium,748.17,448.9,41922
11781,3,1876,5/28/2049,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009
11782,35,2882,5/29/2049,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
11783,72,1951,5/30/2049,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
11784,55,3,5/31/2049,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,41701
11785,84,3319,6/1/2049,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667
11786,70,3154,6/2/2049,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922
11787,79,3043,6/3/2049,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35455
11788,33,15,6/4/2049,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
11789,20,33,6/5/2049,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34165
11790,95,3148,6/6/2049,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206
11791,12,3148,6/7/2049,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218
11792,94,3264,6/8/2049,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,33364
11793,86,1234,6/9/2049,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
11794,28,564,6/10/2049,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
11795,33,877,6/11/2049,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34527
11796,69,1665,6/12/2049,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
11797,66,1129,6/13/2049,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
11798,4,1091,6/14/2049,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
11799,77,1885,6/15/2049,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064
11800,98,1243,6/16/2049,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
11801,30,1125,6/17/2049,1,Approved,Solex,Standard,high,medium,748.17,448.9,33552
11802,52,185,6/18/2049,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823
11803,0,1691,6/19/2049,1,Approved,Solex,Standard,medium,medium,100.35,75.26,37539
11804,48,201,6/20/2049,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064
11805,3,3443,6/21/2049,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549
11806,24,242,6/22/2049,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670
11807,49,2072,6/23/2049,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823
11808,78,944,6/24/2049,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
11809,22,1241,6/25/2049,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33552
11810,74,2852,6/26/2049,1,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
11811,26,840,6/27/2049,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888
11812,38,2862,6/28/2049,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
11813,40,1313,6/29/2049,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
11814,66,978,6/30/2049,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
11815,38,1702,7/1/2049,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
11816,36,1552,7/2/2049,0,Approved,Solex,Standard,low,medium,945.04,507.58,38750
11817,83,1517,7/3/2049,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
11818,15,3445,7/4/2049,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880
11819,20,155,7/5/2049,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
11820,37,2428,7/6/2049,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672
11821,1,3372,7/7/2049,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
11822,28,991,7/8/2049,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337
11823,67,2280,7/9/2049,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
11824,90,797,7/10/2049,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
11825,3,44,7/11/2049,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41701
11826,1,878,7/12/2049,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
11827,67,3208,7/13/2049,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
11828,36,1574,7/14/2049,0,Approved,Solex,Standard,low,medium,945.04,507.58,36498
11829,27,2315,7/15/2049,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
11830,81,1831,7/16/2049,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
11831,54,842,7/17/2049,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
11832,49,588,7/18/2049,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
11833,64,1815,7/19/2049,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879
11834,0,96,7/20/2049,1,Approved,Trek Bicycles,Road,low,large,1091.51,556.0469512,38199.77655
11835,99,504,7/21/2049,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,35470
11836,81,1870,7/22/2049,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
11837,84,2646,7/23/2049,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079
11838,97,825,7/24/2049,0,Approved,Solex,Standard,medium,large,202.62,151.96,33364
11839,9,13,7/25/2049,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,34527
11840,95,2685,7/26/2049,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
11841,83,590,7/27/2049,0,Approved,Solex,Touring,medium,large,2083.94,675.03,42218
11842,12,1875,7/28/2049,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429
11843,0,2034,7/29/2049,0,Approved,Giant Bicycles,Standard,medium,large,695.23,556.0469512,38199.77655
11844,38,771,7/30/2049,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526
11845,67,652,7/31/2049,0,Approved,Solex,Standard,medium,large,1071.23,380.74,33455
11846,51,1557,8/1/2049,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
11847,23,2834,8/2/2049,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
11848,40,1131,8/3/2049,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
11849,54,549,8/4/2049,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35667
11850,16,3036,8/5/2049,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40670
11851,49,2877,8/6/2049,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823
11852,9,2951,8/7/2049,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
11853,69,2237,8/8/2049,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553
11854,36,90,8/9/2049,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052
11855,30,1369,8/10/2049,0,Approved,Solex,Standard,high,medium,748.17,448.9,36361
11856,66,3090,8/11/2049,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
11857,5,1817,8/12/2049,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
11858,3,853,8/13/2049,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38647
11859,88,2988,8/14/2049,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874
11860,38,1028,8/15/2049,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33259
11861,93,1367,8/16/2049,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
11862,76,867,8/17/2049,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
11863,74,623,8/18/2049,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
11864,88,1643,8/19/2049,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
11865,0,2476,8/20/2049,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
11866,13,171,8/21/2049,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,42295
11867,4,271,8/22/2049,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
11868,45,2815,8/23/2049,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
11869,55,2016,8/24/2049,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40779
11870,96,3123,8/25/2049,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
11871,36,1957,8/26/2049,0,Approved,Solex,Standard,low,medium,945.04,507.58,35052
11872,53,2379,8/27/2049,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35707
11873,4,51,8/28/2049,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
11874,1,2095,8/29/2049,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
11875,23,859,8/30/2049,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,36334
11876,18,2297,8/31/2049,1,Approved,Solex,Standard,medium,medium,575.27,431.45,34165
11877,29,1229,9/1/2049,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37698
11878,48,1842,9/2/2049,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
11879,70,1743,9/3/2049,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42710
11880,18,3322,9/4/2049,0,Approved,Solex,Standard,medium,medium,575.27,431.45,39880
11881,1,1680,9/5/2049,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
11882,0,1724,9/6/2049,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527
11883,99,1989,9/7/2049,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37668
11884,31,905,9/8/2049,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
11885,0,548,9/9/2049,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,35455
11886,53,1430,9/10/2049,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35707
11887,26,2684,9/11/2049,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,39031
11888,77,2601,9/12/2049,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
11889,40,1252,9/13/2049,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,33455
11890,74,1627,9/14/2049,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
11891,90,468,9/15/2049,1,Approved,Solex,Standard,low,medium,945.04,507.58,36498
11892,46,1704,9/16/2049,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
11893,55,69,9/17/2049,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
